"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000211772.11",1270.93227938823,1.29151490970945,0.5488309782003,0.000665827663744161,0.0326746621190546
"ENSG00000197993.10",53.1897386618393,3.73096821457359,0.804245769407175,1.18824717521652e-07,5.97371463220517e-05
"ENSG00000289470.2",329.04658451713,2.67655177313235,0.69723290205389,4.64703704721621e-06,0.000863931897026605
"ENSG00000130226.18",79.7509507314342,-3.55555910603357,0.827262297432142,7.84003242063302e-07,0.000253378647788544
"ENSG00000154319.17",782.921565990996,-2.05091246193314,0.677246089505977,8.2423834189549e-05,0.00751884839060551
"ENSG00000164741.16",11232.1389074179,-1.51440479106111,0.430493558766176,1.94123761499816e-05,0.00262973763856907
"ENSG00000175445.18",5047.44807822135,-1.73606415703305,0.581925991259686,0.000101861926266392,0.00859859088777835
"ENSG00000168484.14",177211.514257237,-1.52149091533988,0.625081256528058,0.000480622901664953,0.0259501954758144
"ENSG00000253535.6",75.4709268387003,2.55028013685176,0.651966880898,3.29684241630386e-06,0.000698641771659297
"ENSG00000042980.15",1816.62211648901,1.52584607565892,0.551265339749759,0.000216944009356498,0.0152315759649703
"ENSG00000134028.15",1357.56772303395,5.07759947620922,0.630746778063742,3.25051501066302e-17,1.47072802172459e-13
"ENSG00000156675.17",7351.6712506248,-1.0685500307162,0.397091945650965,0.000338662402217194,0.0205787303148358
"ENSG00000169495.5",507.885072990028,2.16330813173005,0.990427852929741,0.00074049012616399,0.0350449080338002
"ENSG00000131203.13",1852.98074803584,1.79319404813121,0.820485202045629,0.000849103372414981,0.0392025828451921
"ENSG00000253838.1",43.6050372775967,2.78780157836848,1.48498931883216,0.00124156251436091,0.0496252098275388
"ENSG00000253821.3",79.2509700698702,-2.40395530399281,0.859781360440888,0.000165566257341005,0.0124438718931081
"ENSG00000137573.15",2694.7285825088,1.95483266991659,0.336547257203147,3.15952970376221e-10,4.20459061695367e-07
"ENSG00000235531.12",410.646990577373,1.55358489682389,0.390657006390708,3.30436589168301e-06,0.000698641771659297
"ENSG00000178860.10",180.277861555532,1.44844091503787,0.511265975284408,0.000180283833852875,0.0134163196488605
"ENSG00000104321.12",218.684559279258,1.56570533498469,0.576743374576253,0.00023603142463666,0.0160524051331485
"ENSG00000137558.9",779.732476744794,3.26648513978056,0.711220140130258,1.81265578166976e-07,8.36892076504389e-05
"ENSG00000171033.14",565.581583137173,-1.2185499527974,0.385099505957291,7.20542751668847e-05,0.00676383347344578
"ENSG00000170323.10",1056.18217867602,-1.80383228485004,0.776170607357204,0.000573568433819065,0.0293571010821012
"ENSG00000164932.14",549.129922086501,1.80128799772554,0.464270113384714,4.48786992513883e-06,0.000861521451085554
"ENSG00000147676.15",2163.23308379418,-1.24258099206673,0.492230195949592,0.000447739589464421,0.0247658013018425
"ENSG00000286122.2",37.2819695549868,4.25540289432212,1.04648962543088,1.48502485843885e-06,0.000390647876423977
"ENSG00000249859.15",916.391873446943,1.70423989597029,0.399624051277763,9.23835599483993e-07,0.000278665770228352
"ENSG00000169436.19",79.3662781279382,2.35295419827181,0.800617802762342,0.00011932239499401,0.00974523661353605
"ENSG00000173253.17",132.415540815007,-1.39204454407128,0.582329879741783,0.000594836542940241,0.0302404204740159
"ENSG00000106688.13",1582.51395295597,-1.43918815806778,0.478218060709391,0.00010624917561349,0.00890250037001473
"ENSG00000107165.13",106.100576496323,-1.61329138350775,0.617575624251205,0.000318314651225591,0.0197836053699905
"ENSG00000270547.7",30.0851185106877,5.32957230252447,1.90581957473122,0.000303090369460847,0.0191531101349518
"ENSG00000172724.12",1077.83571118736,3.25650576187045,0.535190116013734,5.24325558763572e-11,9.88484759659024e-08
"ENSG00000137077.10",652.080752454422,1.12586169770323,0.448632074698183,0.000514854495513194,0.0270605187378147
"ENSG00000137101.14",303.280642508839,2.02634586903073,0.689462541292252,0.000116613612710876,0.00955851362448606
"ENSG00000137078.11",207.787692197935,1.52557201647313,0.592782639543781,0.000348452808487228,0.0207448628589647
"ENSG00000165072.11",1897.61718994021,-1.44370141714734,0.521882084292135,0.000213362428588485,0.0150370661120165
"ENSG00000197506.8",152.509729189328,2.89172553017482,0.577028412495145,2.03316399105334e-08,1.43738340529999e-05
"ENSG00000157303.12",187.483417079477,1.38236570700814,0.508004281828315,0.000258766647499995,0.0171673837724117
"ENSG00000148346.13",393.09805236786,3.1595701159229,0.556077745814252,5.81348132872255e-10,6.26278038569954e-07
"ENSG00000130635.18",7138.37472956261,1.12565350358738,0.352907419390554,7.28472659394115e-05,0.00681001527829466
"ENSG00000134460.19",354.426243757285,1.73685588808612,0.655802325808511,0.00027815117331698,0.0179788971255715
"ENSG00000225383.9",1063.45027022363,-1.51819129117394,0.481695695532898,6.51483736797366e-05,0.00636878253753258
"ENSG00000148488.17",1413.39109384727,-1.12445145846092,0.375813592463938,0.000130983679690417,0.0104708260976547
"ENSG00000078114.20",7630.80121535071,-1.44085818969304,0.399468972591994,1.26993426740853e-05,0.00190263065772073
"ENSG00000224215.2",64.7541993605982,-3.02546876952556,0.786401842344906,4.60869784156765e-06,0.000863931897026605
"ENSG00000107551.22",3932.58821363122,1.72060701186751,0.674071263724413,0.00038767281266296,0.0223232839289078
"ENSG00000263639.7",280.030573051042,4.9513134204097,2.15466974899381,0.000292507527193493,0.0186405571484462
"ENSG00000204175.7",2052.58314183635,-1.12460485025836,0.451471951837511,0.000527553737626845,0.0274996502450049
"ENSG00000150275.20",328.797343908927,-1.63817845705844,0.450362809805247,1.16149033423627e-05,0.00178750992050525
"ENSG00000182010.12",9748.4421635238,-1.50584677922141,0.349067390742593,7.56927890122581e-07,0.000248173618235408
"ENSG00000307521.1",52.1898923627209,-2.07065416071884,0.949589881321888,0.000810155256915145,0.0377122271135624
"ENSG00000138316.12",131.82515073027,1.63984236415773,0.565465631380361,0.000143832013884068,0.0112983043406225
"ENSG00000156113.25",1660.61705306587,2.5495492288729,0.53076142963581,6.63094341198162e-08,3.82279320163646e-05
"ENSG00000236467.8",83.9418147173539,3.0561391376498,0.805490992896696,4.65896173970056e-06,0.000863931897026605
"ENSG00000225652.2",99.4477646241227,3.55810425479603,0.681206382492572,6.21858549615702e-09,5.02439498855572e-06
"ENSG00000122852.16",155773.939883572,-1.48467829898408,0.685357216057284,0.000886753853797852,0.0402024698085547
"ENSG00000152766.7",443.293967437539,3.26318948806698,0.825017275966543,2.75557561702705e-06,0.000617221655287157
"ENSG00000152779.15",227.278271994376,-1.8703178679112,0.762730077742348,0.000423529020608118,0.0238345697343718
"ENSG00000095585.19",650.537292808436,1.31457197497565,0.422686575142521,8.30984594147583e-05,0.0075499455716469
"ENSG00000150594.7",351.94249633089,1.61498557387168,0.481527211912193,3.27231179027117e-05,0.00389710436418716
"ENSG00000043591.6",287.167682622295,-1.79284847340147,0.441181465766634,2.07465127676335e-06,0.000502378082945489
"ENSG00000285973.2",427.196850313502,-1.77868869735589,0.662176623878615,0.00023638930648659,0.0160524051331485
"ENSG00000148848.15",786.89532286219,1.92655491114748,0.419720847784075,2.01690229699989e-07,8.94674130686833e-05
"ENSG00000108001.17",79.6808909248193,2.22613436882324,1.19343268348739,0.00123455764899082,0.0494325622887067
"ENSG00000117983.17",4878.56875366327,5.07995608966654,1.50039105830413,1.79110460118449e-05,0.00244097345738535
"ENSG00000184545.12",198.289379255372,-1.34425535115226,0.572544541915961,0.000679701781508171,0.033283319054241
"ENSG00000134339.10",65.8115188637707,4.39900085586258,0.755840433082462,5.41734561786905e-10,6.12783049565258e-07
"ENSG00000169550.14",322.469014199819,-2.25390040084637,0.530965570669017,9.14138752600623e-07,0.000278665770228352
"ENSG00000134569.11",1432.80799088275,-1.71846013099709,0.601482157739924,0.000148950509905394,0.0115797504659441
"ENSG00000166961.16",591.28039914201,-2.31345497454076,0.414229497264665,1.07256870141537e-09,1.05498790139652e-06
"ENSG00000013725.15",861.332701176046,1.48526364123769,0.674647365388305,0.000884122623121756,0.0401861033147381
"ENSG00000124920.15",1328.51978662503,-1.19649428300927,0.508398836453683,0.000701436012572788,0.0338349401117999
"ENSG00000110195.15",1784.40394460953,-1.11873967806044,0.431041726759949,0.000405763428355188,0.0231025176503806
"ENSG00000171631.17",267.85468881258,1.4545773203361,0.662579141003596,0.000905423403634228,0.0406416540881292
"ENSG00000137474.24",502.390129905309,1.85917971138911,0.556398841320145,3.37077954686318e-05,0.00395114744500963
"ENSG00000137673.10",395.096732508762,2.36336764941431,0.46875183010828,2.20290947798847e-08,1.5101945794101e-05
"ENSG00000149968.12",41.3304125361845,4.01926447055224,0.928531253271466,8.71135305448896e-07,0.000270335795603047
"ENSG00000262406.3",448.807247442286,4.77179050261274,0.591368158075092,4.38108675228591e-17,1.6518887599494e-13
"ENSG00000137745.14",30.1959494528261,2.89103263890097,1.26516570176913,0.000723637390947633,0.0345945104199295
"ENSG00000254659.4",36.3368663841786,2.36369678485603,0.955527930601312,0.000395467195956558,0.0227072446043787
"ENSG00000182985.20",5787.27475933997,-1.18558673783487,0.383440218422847,9.24111841574265e-05,0.00816180483971325
"ENSG00000137648.21",118.955365703313,3.16649313358496,0.961447839666051,2.75455527294173e-05,0.00340526251036944
"ENSG00000167286.12",619.832479636708,1.4283639032472,0.623989481015653,0.000742010827396469,0.0350449080338002
"ENSG00000134917.11",1109.19958651878,-1.77549814854005,0.431916240663187,1.71349820365173e-06,0.000442480937650719
"ENSG00000197614.12",159.488423432189,2.97735889226226,0.52181502608104,4.91401103327428e-10,6.12783049565258e-07
"ENSG00000111215.13",159.793082787851,2.1528854335359,0.951894613853479,0.000634356570044682,0.0314715979914931
"ENSG00000230657.9",1401.51649198587,4.9019322470077,3.74715456436604,0.000962985249965926,0.0417054510021871
"ENSG00000013588.11",12585.0571887794,-1.22063906727037,0.386199601027355,7.18129103222979e-05,0.00676383347344578
"ENSG00000084453.18",574.513493938333,-1.93905619326984,0.627732197603271,7.09212269934025e-05,0.00674139041290649
"ENSG00000029153.16",460.644565381583,1.75938761825462,0.47256793894311,8.57576543267744e-06,0.0013857824384533
"ENSG00000173208.5",328.290862135456,1.82114154302031,0.597757492265537,8.52249134727715e-05,0.00768144708165144
"ENSG00000167588.14",596.984242471303,-1.87223139193785,0.777182622427492,0.000460107607137982,0.0252645980492296
"ENSG00000186081.12",151.855708522936,3.22370687083849,0.953648467613291,2.20025733898248e-05,0.00286071389539084
"ENSG00000135424.20",602.001353750496,1.15751756242009,0.523240155889463,0.00102037087048323,0.043147383556901
"ENSG00000185664.16",657.054585164115,3.71405709609267,0.834901416924176,3.28903713640846e-07,0.000130540152871875
"ENSG00000111087.11",155.475668221852,1.2732927873105,0.502537020439751,0.000446865726376202,0.0247658013018425
"ENSG00000111012.12",313.305791783863,3.71199441729381,0.748027518132027,2.62901704908114e-08,1.69932150575322e-05
"ENSG00000156076.11",2401.57589340047,-2.67777235123903,0.531263989322906,1.87907486556549e-08,1.3713003446351e-05
"ENSG00000251301.9",435.895444822162,2.35562054862437,0.962207685558385,0.000386905693173095,0.0223232839289078
"ENSG00000273824.1",72.2072582916848,2.23427928159253,0.850111926058379,0.00024209700138187,0.0162040250362782
"ENSG00000072657.10",351.249264156981,-1.12852374800893,0.504245781224518,0.000964149355706311,0.0417054510021871
"ENSG00000257894.3",199.901680648295,-1.38986021311652,0.485627864095063,0.000167595749740903,0.0125546975045975
"ENSG00000139304.16",886.612057227611,-1.01808698188504,0.391522196439726,0.000436279895997254,0.0243131373246032
"ENSG00000111052.9",788.408145911365,-1.07337226715567,0.466079776688152,0.000864003515021121,0.0394531264058337
"ENSG00000300902.1",88.9758982784607,-2.75692435485058,0.906228837752539,7.73966571223582e-05,0.00714671254726167
"ENSG00000111412.6",4054.95472739919,-1.06511932533057,0.426199047640424,0.000535454743227086,0.0277834693945559
"ENSG00000089250.20",283.816518178304,-1.65361615815919,0.466062194072958,1.60535590666486e-05,0.00225577432773162
"ENSG00000170890.14",250.244235304876,-1.65431166465315,0.779936184683017,0.000939423586107047,0.0414021660855325
"ENSG00000301157.1",72.6566806805948,-1.83423928462736,0.890601148355986,0.0010510535015263,0.0437900246133142
"ENSG00000165474.9",91.8035373546765,3.28828859021489,0.647834437062415,1.67063760092023e-08,1.25982781485395e-05
"ENSG00000102683.9",118.765981354888,-2.05646598623771,0.860970941436293,0.000469114547878666,0.0255114865785074
"ENSG00000132932.19",323.560488646579,-1.46018669163246,0.435880982705983,3.48870920341124e-05,0.00398730691678934
"ENSG00000180730.5",805.893001588842,-2.06769742809664,0.55463216290868,7.52487715192264e-06,0.00126100219116997
"ENSG00000285840.3",44.2757739683653,2.1972754810561,1.02981063859786,0.000848105422994439,0.0392025828451921
"ENSG00000133116.8",830.09493913451,-1.18680646564425,0.449402344128868,0.000343570591331594,0.0205787303148358
"ENSG00000180440.5",178.134348288253,-2.92154027259449,0.630848888970375,1.55530620785173e-07,7.3303525708812e-05
"ENSG00000133110.16",6694.03176332201,1.39823346141941,0.392784007729457,1.67018238673923e-05,0.00233237877377787
"ENSG00000102760.14",5300.90272265218,-1.46359556662422,0.532366361640133,0.000220325271118261,0.0152428703624111
"ENSG00000271216.3",46.9483439027462,4.51279140738786,1.28235157409217,2.3609377374286e-05,0.00300064575471051
"ENSG00000298544.1",30.3393675267644,-4.12295304830764,1.10172979266037,1.25317044682819e-05,0.00189003166790627
"ENSG00000080618.18",426.281790380132,-1.61932197990664,0.598047230572342,0.000236993471885762,0.0160524051331485
"ENSG00000136153.22",12639.1184977398,-1.36744905736614,0.399588888355518,2.83951157960121e-05,0.00347233894407125
"ENSG00000136155.18",3222.05982230263,-1.8609562347197,0.349287586761114,4.69806008386451e-09,3.93645234360247e-06
"ENSG00000136160.18",4594.96732109324,-1.90008474872456,0.334807745044245,6.50198240788575e-10,6.68610672789088e-07
"ENSG00000211789.2",53.3958466536736,2.1772702600381,0.890284437362311,0.000434679156863977,0.0243131373246032
"ENSG00000211883.1",26.2174172331759,3.14133841737091,1.21925872428923,0.000240738879183797,0.0162040250362782
"ENSG00000277734.8",940.638515512804,1.40642572105595,0.551373142443874,0.00040054907309174,0.0228976557943694
"ENSG00000168952.17",1154.38996816903,-1.42542646879947,0.388279001374183,1.0989633084106e-05,0.0017265171476509
"ENSG00000295095.1",50.4117142296083,-2.92185304569484,0.897156252211336,4.08752613535514e-05,0.0045108343297629
"ENSG00000286861.1",86.74255011051,-2.09209775143868,0.628804427573906,3.42159453538027e-05,0.00398713074211436
"ENSG00000289340.3",132.839844004602,-1.87269427776354,0.54764417704038,2.50267899015142e-05,0.00316302272593271
"ENSG00000211448.14",399.465626668865,3.22939028505443,0.537324934052933,8.45242344254316e-11,1.34605804007205e-07
"ENSG00000100628.13",256.670033742243,1.27369970630608,0.439416280633786,0.000164927221760781,0.0124371617929805
"ENSG00000214548.20",961.2252566323,1.13391297574712,0.412461113669707,0.000275010988620623,0.0179788971255715
"ENSG00000225746.15",305.290755815533,1.09500892288195,0.475780638716835,0.000864993621415971,0.0394531264058337
"ENSG00000211891.6",114.698236742329,4.28336833064068,1.00955557300213,9.50059172827227e-07,0.000281490367811594
"ENSG00000253755.1",3049.76533189617,2.3911293081212,0.704514579132245,2.53195505115851e-05,0.00318224550679772
"ENSG00000211896.7",55670.6687666242,2.48450463911356,0.622239896066169,2.97930715516247e-06,0.000660792801678829
"ENSG00000211897.9",16841.4456872595,2.42161857988637,0.646432631521303,8.26961181601557e-06,0.00135567701531681
"ENSG00000211933.2",111.646023782985,3.31580043531423,0.696359441941088,6.15689298360011e-08,3.66545763073646e-05
"ENSG00000211934.3",188.555924922285,2.7598993806431,0.87940300012832,5.1544647577465e-05,0.00534905762451831
"ENSG00000211938.2",806.254554428911,2.23564577736264,0.477870085440863,1.2501455974918e-07,6.14827040262108e-05
"ENSG00000211941.3",226.224595217502,2.17139297455001,0.569385340593188,5.36032996419428e-06,0.000962434482380691
"ENSG00000211943.2",368.420826355065,2.09797299990964,0.705045328552477,9.72518184470059e-05,0.00842960876906749
"ENSG00000211945.2",318.229724185182,2.38680192505803,0.618543388710374,4.21477887781844e-06,0.000829138630894666
"ENSG00000211947.2",545.787820628173,1.78835512231209,0.663888588085047,0.000237789511258715,0.0160582451140475
"ENSG00000211952.3",52.9948022047866,2.66284697613026,0.742171928996583,1.2504240247291e-05,0.00189003166790627
"ENSG00000270550.1",163.986640043318,1.82772465506704,0.627345281928633,0.000124354835904065,0.0100834388984146
"ENSG00000231475.3",137.115409697579,2.04441279353529,0.582199949382546,1.74539289017563e-05,0.00240768435088069
"ENSG00000232216.1",93.3433024447043,2.73006290599804,0.774095598422831,1.55883056582982e-05,0.00221795118809862
"ENSG00000211962.2",216.570067149154,2.42033894880936,0.852780274596229,0.000136113974221659,0.0108045839958477
"ENSG00000211964.3",331.976390031811,1.53782963329388,0.737390301088521,0.00106511837170548,0.0441321848408297
"ENSG00000211965.4",273.156458384049,2.34811727160627,0.627549580796159,6.81523560149065e-06,0.00115060503740689
"ENSG00000211966.2",932.495706285008,2.21801199199732,0.932758080756724,0.000487089286527071,0.0261123718699098
"ENSG00000254395.1",42.3119909132335,2.67719252606209,0.948528133720484,0.000184169581949088,0.0135715584769844
"ENSG00000224373.3",1594.33514785795,2.80989083628675,0.657601117041374,7.56837458586196e-07,0.000248173618235408
"ENSG00000211970.3",91.1881629273523,2.99022923243384,0.673141820917131,2.96408488278405e-07,0.00012192089509677
"ENSG00000223648.4",36.0756231296455,2.09448905412295,1.04648491761031,0.00103723815161417,0.0435351367420544
"ENSG00000211973.2",71.1451257905635,3.02845708448834,0.863002604420265,1.60144442490785e-05,0.00225577432773162
"ENSG00000280411.1",133.581257218106,2.11427667594052,0.595014374019227,1.49851290119816e-05,0.00217313188229526
"ENSG00000166923.13",375.259770368777,2.72101300810732,0.590085839139223,1.8550071559239e-07,8.39316537769327e-05
"ENSG00000168907.14",1015.15143526933,-1.64015571539097,0.512937849195942,5.37135078187785e-05,0.0054984646487974
"ENSG00000166920.14",195.005755319012,2.29717785932564,0.986346694049279,0.00053402085127778,0.0277727671688672
"ENSG00000263155.8",656.036742429146,-1.45339611506983,0.432901073376322,3.35753055070032e-05,0.00395114744500963
"ENSG00000137878.18",79.7429197388412,-1.96426962786116,0.730556144120575,0.00023228701266094,0.015924330567965
"ENSG00000074410.15",447.662466656413,1.62023982687776,0.569521272596349,0.000162272725268909,0.0124109601976973
"ENSG00000138615.7",605.255282731887,3.53624737844774,0.372458037215767,1.21142044306531e-22,6.85149117086664e-19
"ENSG00000103742.13",222.391754891556,1.94417489064062,0.437840746020272,4.05289755735455e-07,0.000155404578711919
"ENSG00000137834.16",2019.43371891281,-1.58939452700221,0.362240255551224,5.35577949038344e-07,0.000189318436579601
"ENSG00000137819.15",684.087425546763,-1.15164891203487,0.486920963263621,0.000724145112195767,0.0345945104199295
"ENSG00000175318.13",543.448282130613,-1.17396910041154,0.44344085795219,0.000341562693531617,0.0205787303148358
"ENSG00000261143.2",545.379382655665,-1.80215193833303,0.455437957774841,3.20468146846539e-06,0.00069711066212589
"ENSG00000259417.4",219.117675073514,-1.88767030245116,0.580091577738924,4.35074762976548e-05,0.00470942409704232
"ENSG00000304767.1",71.4964845929911,2.64582549103674,0.679588688640302,3.49330943271661e-06,0.000731751289780998
"ENSG00000140600.18",60.2304775401771,-1.76834986946117,0.738747018703836,0.000522009788760392,0.027336637618348
"ENSG00000157766.19",330.467935296256,3.50468158759488,0.791389129899537,4.00749171786511e-07,0.000155404578711919
"ENSG00000140511.13",703.948451459282,2.43021602226446,0.562630849368094,6.84644318835814e-07,0.000234677400379131
"ENSG00000261441.2",37.0977562619476,-2.49160829627584,0.97063298094625,0.000338472926168758,0.0205787303148358
"ENSG00000258647.7",75.7266545748072,-1.82595582806814,0.692381018737377,0.0002781425382509,0.0179788971255715
"ENSG00000259590.2",106.709599335466,1.55206169802409,0.67413598087246,0.000701319416398147,0.0338349401117999
"ENSG00000065054.15",1783.06837025723,-1.15211162222617,0.365449062391074,7.72101266708836e-05,0.00714671254726167
"ENSG00000162078.13",259.553396721385,3.62005966784112,0.977975679681961,6.79591249012966e-06,0.00115060503740689
"ENSG00000302384.1",227.22383271006,-2.65548080961777,0.65990308764914,2.25525602795968e-06,0.000537059548637176
"ENSG00000118898.17",3094.95062810949,-1.08919617333523,0.469063965907859,0.000762342549719418,0.0356332138477322
"ENSG00000213853.11",17644.5825409702,-1.71055846321248,0.375335458529365,2.41156121945294e-07,0.000102937263146573
"ENSG00000048462.11",102.636840387223,2.02870896421428,0.716084830927512,0.00015115272094308,0.0116707440474242
"ENSG00000134398.16",83.7457729811525,3.4579442722153,1.12308907858405,5.49845169217769e-05,0.00560321948793405
"ENSG00000177455.15",219.053835014825,1.92710206926495,0.836970092790522,0.000591721728247755,0.0302130703901895
"ENSG00000290677.2",136.936647118906,-1.50450724775349,0.575001712013145,0.000320848750097091,0.0198864692423191
"ENSG00000156886.12",102.836342782723,1.61155571109412,0.588238025504819,0.000219630986046091,0.0152414472310451
"ENSG00000205364.5",98.7024519480066,-2.21949080075516,0.859937930367884,0.000294633194633803,0.0187232774219116
"ENSG00000102934.11",918.29339530908,-1.18299956280135,0.368332494527075,6.28404536809007e-05,0.00620803311625772
"ENSG00000159618.17",197.598166518186,1.43362201318528,0.493177681676917,0.000145597468070916,0.0113581086902356
"ENSG00000103034.16",743.219886224106,-1.14963951301657,0.447375115429064,0.000423211714576648,0.0238345697343718
"ENSG00000159708.18",605.002068684677,-1.30477287398871,0.525397575726762,0.000483204210150027,0.0259878067544267
"ENSG00000159713.12",1137.53695746011,-1.08763631707274,0.505563844401768,0.00118485188915048,0.047890788331326
"ENSG00000140945.17",666.505137567663,-1.12889887356316,0.416808926069411,0.000299715454223273,0.0189928927756109
"ENSG00000268388.7",3167.68253018023,-1.50377291890058,0.506518332705986,0.000114955608199796,0.00949138950475908
"ENSG00000103241.7",1186.48229010907,-1.13154106057699,0.432704172074706,0.00038040520892219,0.0222374858952111
"ENSG00000083454.24",91.1725873249301,2.40326262599674,0.623361241771282,4.49363617681542e-06,0.000861521451085554
"ENSG00000185245.9",70.0069035763588,1.54805925519638,0.754591585629386,0.001128868248955,0.0462022802366404
"ENSG00000072818.13",1195.64308697079,1.10882920987995,0.424326138365087,0.000400807660105657,0.0228976557943694
"ENSG00000265185.6",664.698836870231,1.95655585102807,0.781332085808132,0.000379483482746641,0.0222374858952111
"ENSG00000275385.2",1491.32584925066,1.86979217721151,0.816727758025271,0.000653901307823334,0.032229214132652
"ENSG00000005102.15",71.4145629168452,1.90736227993973,0.833615460411611,0.000661369022664219,0.0325264160863753
"ENSG00000267121.8",311.633139261395,1.14305738171804,0.462270968004653,0.000562817785511821,0.0289377880946226
"ENSG00000005884.19",8580.46896710618,-1.07906758863106,0.457691884417229,0.000752045187493401,0.0352977557607121
"ENSG00000108821.15",27657.9557106395,2.75615390904986,0.479488341824564,5.30615829514019e-10,6.12783049565258e-07
"ENSG00000108924.14",1779.75098403575,-1.10419659608998,0.516555258633753,0.00119495541740116,0.0481022711883746
"ENSG00000289016.2",119.779344361473,-1.84048899677167,0.902216550217776,0.00102629132582391,0.0432361055197659
"ENSG00000166292.13",2644.28846413727,-1.64394679255549,0.660878186605329,0.000406436017541947,0.0231025176503806
"ENSG00000265206.7",202.516349529928,1.30035614349327,0.501437369502453,0.000376880861739315,0.0221459110003338
"ENSG00000167434.11",983.580115063367,-1.15413304351897,0.529829622490589,0.0010592274261542,0.0440494523196444
"ENSG00000121075.12",1315.17507507057,-1.21045816016419,0.371732060900299,5.31717500277236e-05,0.00546774773125996
"ENSG00000091583.12",143.945033800314,-1.69273258137755,0.80593261745603,0.000987132586489029,0.0424560846086337
"ENSG00000075461.7",169.718786531423,-1.83213459693051,0.649230431881037,0.000164213577645611,0.0124371617929805
"ENSG00000177303.11",2201.78510689693,-1.20413819120355,0.402890216138459,0.00012525377508058,0.0101200576915999
"ENSG00000053747.17",10240.2205696503,-1.13094107327227,0.505372261507045,0.000943472982372424,0.0414021660855325
"ENSG00000171885.19",14777.8033783809,-1.10518242269597,0.506886473759255,0.00108879726693048,0.0447039211792525
"ENSG00000166510.15",1502.85751333062,-1.20428038948229,0.398190306538104,0.000112186922997085,0.00929672072880238
"ENSG00000049759.21",8699.58655052316,-1.17123517304077,0.382483111843039,0.000101713271873335,0.00859859088777835
"ENSG00000183287.16",1148.28048294395,-1.54667648287392,0.461190254724115,3.28807717008384e-05,0.00389710436418716
"ENSG00000104918.8",135.13040953365,-4.08128598434309,0.939818811901594,5.2779704128494e-07,0.000189318436579601
"ENSG00000183019.10",505.630617425145,-2.86899083916668,0.737299674885785,3.75997099343122e-06,0.000759480569503522
"ENSG00000130164.17",4343.04997796554,-1.62970401556486,0.689115187646695,0.000547101781872728,0.028193812326439
"ENSG00000105639.21",1776.8304949092,1.65137415205032,0.560531669680604,0.000124292565974713,0.0100834388984146
"ENSG00000130518.19",1796.7726136541,-2.09326912686354,0.674829167667647,6.53121844453679e-05,0.00636878253753258
"ENSG00000160161.10",133.939233546698,3.82167899263977,0.910840883882166,9.58085060402809e-07,0.000281490367811594
"ENSG00000104814.14",471.825374901528,1.07340597538017,0.485913334775841,0.00108774527918478,0.0447039211792525
"ENSG00000105227.17",2502.45944061453,-1.68594229663517,0.402570384729511,1.25508930683052e-06,0.000342095004679841
"ENSG00000086548.10",4164.30886584481,-1.57400556307452,0.455834959031601,2.3056550317294e-05,0.00294693976174092
"ENSG00000104783.16",384.758586692241,1.78041426198785,0.432945758558102,1.72118297808705e-06,0.000442480937650719
"ENSG00000125740.15",13095.1302838449,-2.22625685218473,0.71096800787776,5.717213915121e-05,0.00577413082150814
"ENSG00000299344.1",953.612671199609,-1.51679668763523,0.582923513597312,0.000323504906392479,0.01999631556644
"ENSG00000174951.13",621.584213936008,-1.26282781825088,0.38789821803255,5.20301618594853e-05,0.00537478699427916
"ENSG00000104951.17",318.691806024628,3.15797379127164,0.5827628430082,2.46240951433387e-09,2.1425804016452e-06
"ENSG00000269404.7",291.810001432473,1.57189490873715,0.508836984027984,7.88376987761244e-05,0.00722083100976625
"ENSG00000167757.15",286.056178795196,-1.68088815413973,0.838982488570422,0.0011554706005107,0.0469303615715506
"ENSG00000142512.16",540.046062102214,2.01433382688207,0.697238332310299,0.000133435519455968,0.0106292667487759
"ENSG00000186818.14",1738.66200729297,2.86072410827767,0.580436713269026,3.53953142735347e-08,2.16418431029777e-05
"ENSG00000237914.5",56.3778511948866,2.67458153479975,0.958113824118783,0.000142614113225144,0.0112416692804615
"ENSG00000149488.14",131.519673051419,-1.51094767650261,0.656242644877742,0.000694416650738014,0.0336398027615548
"ENSG00000088882.9",429.554464831989,2.46591967397655,0.449525245363859,2.02152091536242e-09,1.9055361528435e-06
"ENSG00000125872.10",782.110710807355,-1.88561806837492,0.364535022587906,1.07692765792107e-08,8.40114979487871e-06
"ENSG00000125845.8",1402.79235270686,-2.00826963263462,0.532644000613263,6.4602256540633e-06,0.00111564645016698
"ENSG00000125798.16",629.410667030463,-1.18615536206788,0.520086381050408,0.000834954090345173,0.0387073081677845
"ENSG00000178726.7",3869.1176247309,-1.15171629212587,0.515871944896494,0.000941779252116774,0.0414021660855325
"ENSG00000149435.13",277.679204977565,-2.10861232974978,0.609200101823872,2.03896700373327e-05,0.00272944085949454
"ENSG00000274173.2",637.674034335324,-1.103368638531,0.468334296858052,0.000747494188705078,0.0352303354814062
"ENSG00000125968.11",4240.51956918435,-1.28599980261626,0.592320025351593,0.000947987536237716,0.0414021660855325
"ENSG00000198183.14",243.372110559677,6.11786279555902,2.75710757138428,0.00027110846127422,0.0178293218587404
"ENSG00000149633.13",340.592430841509,1.36750839835803,0.557143519930392,0.00050646515066713,0.026747939825157
